Order Date,Customer ID,Region,Product,Revenue,Units Sold
2025-03-17,C237,APAC,Product B,451.46,7
2025-03-17,C100,EMEA,Product C,4439.36,3
2025-03-17,C59,APAC,Product C,2459.34,2
2025-03-17,C233,APAC,Product B,3073.01,2
2025-03-17,C168,APAC,Product C,1152.9,11
2025-03-17,C209,APAC,Product A,809.04,12
2025-03-17,C138,Americas,Product A,2597.96,12
2025-03-17,C259,APAC,Product A,2210.34,13
2025-03-17,C357,EMEA,Product A,1420.85,9
2025-03-17,C375,Americas,Product C,3787.6,4
2025-03-17,C208,Americas,Product A,1037.65,14
2025-03-17,C30,EMEA,Product C,3126.69,10
2025-03-18,C189,APAC,Product B,2883.17,10
2025-03-18,C119,EMEA,Product A,2542.58,8
2025-03-18,C199,Americas,Product B,1941.49,7
2025-03-18,C180,APAC,Product B,1901.2,7
2025-03-18,C385,EMEA,Product B,2246.17,3
2025-03-18,C203,APAC,Product A,2704.71,10
2025-03-18,C381,EMEA,Product A,1606.65,2
2025-03-18,C10,Americas,Product A,3854.5,1
2025-03-18,C85,EMEA,Product C,3908.71,4
2025-03-18,C268,Americas,Product C,3143.36,2
2025-03-18,C45,APAC,Product A,859.47,7
2025-03-18,C240,Americas,Product C,2798.18,2
2025-03-18,C207,Americas,Product C,933.83,9
2025-03-18,C18,APAC,Product B,843.19,4
2025-03-18,C3,APAC,Product C,1727.43,8
2025-03-18,C121,Americas,Product B,1214.33,7
2025-03-19,C258,EMEA,Product C,3235.0,7
2025-03-19,C106,APAC,Product B,3174.04,7
2025-03-19,C81,Americas,Product A,3205.92,14
2025-03-19,C371,APAC,Product C,2854.25,2
2025-03-19,C303,Americas,Product C,3018.22,7
2025-03-19,C198,APAC,Product A,1260.46,6
2025-03-19,C75,EMEA,Product C,736.62,1
2025-03-19,C197,Americas,Product A,1832.4,7
2025-03-19,C359,Americas,Product A,3189.15,6
2025-03-19,C3,APAC,Product C,2845.66,4
2025-03-19,C295,Americas,Product A,4040.05,13
2025-03-19,C383,APAC,Product C,3735.93,9
2025-03-19,C190,EMEA,Product C,3853.0,11
2025-03-20,C146,APAC,Product A,4453.53,12
2025-03-20,C235,APAC,Product A,2246.68,13
2025-03-20,C227,APAC,Product B,1246.79,14
2025-03-20,C106,Americas,Product B,2915.46,5
2025-03-20,C392,APAC,Product C,3961.17,8
2025-03-20,C330,APAC,Product A,1502.68,11
2025-03-20,C284,APAC,Product A,2540.86,12
2025-03-20,C212,APAC,Product B,1505.6,6
2025-03-20,C14,Americas,Product C,1070.86,4
2025-03-20,C264,APAC,Product B,1775.73,6
2025-03-20,C205,Americas,Product A,4020.77,4
2025-03-20,C143,Americas,Product A,411.99,4
2025-03-20,C24,APAC,Product C,3858.92,11
2025-03-20,C170,Americas,Product B,2634.16,5
2025-03-20,C260,EMEA,Product C,3877.89,12
2025-03-20,C44,EMEA,Product C,3227.66,12
2025-03-20,C197,Americas,Product A,4172.57,12
2025-03-20,C53,APAC,Product B,1344.65,8
2025-03-21,C172,APAC,Product B,1457.6,1
2025-03-21,C297,APAC,Product B,3384.64,5
2025-03-21,C30,EMEA,Product C,2355.18,1
2025-03-21,C56,APAC,Product B,3083.32,1
2025-03-21,C175,APAC,Product A,3729.77,2
2025-03-21,C62,EMEA,Product C,3267.52,6
2025-03-21,C116,Americas,Product B,4272.09,10
2025-03-21,C5,EMEA,Product A,3860.25,10
2025-03-21,C321,APAC,Product A,2280.83,5
2025-03-21,C391,Americas,Product C,2749.27,6
2025-03-21,C25,Americas,Product B,4493.35,12
2025-03-21,C242,EMEA,Product B,2354.35,5
2025-03-21,C57,Americas,Product A,477.62,9
2025-03-21,C204,APAC,Product B,680.33,5
2025-03-21,C176,Americas,Product A,1641.74,10
2025-03-22,C24,APAC,Product C,3091.24,6
2025-03-22,C312,EMEA,Product C,1847.73,2
2025-03-22,C333,APAC,Product A,2458.22,7
2025-03-22,C386,APAC,Product B,4356.58,6
2025-03-22,C158,APAC,Product C,577.96,9
2025-03-22,C50,EMEA,Product A,527.41,12
2025-03-22,C105,EMEA,Product C,893.65,11
2025-03-22,C4,EMEA,Product C,763.3,1
2025-03-22,C53,APAC,Product B,4220.83,14
2025-03-22,C356,EMEA,Product A,3269.52,6
2025-03-22,C209,APAC,Product A,3927.41,5
2025-03-22,C206,APAC,Product B,903.57,1
2025-03-22,C38,APAC,Product C,2890.55,10
2025-03-22,C87,APAC,Product C,610.0,7
2025-03-22,C157,Americas,Product C,1680.21,5
2025-03-22,C17,Americas,Product B,458.68,4
2025-03-22,C246,Americas,Product A,3207.29,2
2025-03-23,C297,APAC,Product A,3127.4,6
2025-03-23,C106,EMEA,Product B,1214.69,14
2025-03-23,C171,APAC,Product A,1704.24,8
2025-03-23,C284,APAC,Product A,3386.88,2
2025-03-23,C108,EMEA,Product C,2052.49,1
2025-03-23,C77,APAC,Product C,2129.53,3
2025-03-23,C21,EMEA,Product B,1939.93,2
2025-03-23,C88,APAC,Product A,1483.15,4
2025-03-23,C204,APAC,Product B,1228.05,1
2025-03-23,C2,EMEA,Product C,3557.18,2
2025-03-23,C268,Americas,Product C,1966.94,1
2025-03-23,C102,EMEA,Product B,520.23,10
2025-03-23,C253,EMEA,Product A,2338.13,3
2025-03-24,C210,APAC,Product C,3273.29,11
2025-03-24,C203,EMEA,Product A,2777.57,9
2025-03-24,C359,Americas,Product C,3796.22,14
2025-03-24,C242,EMEA,Product A,3199.43,2
2025-03-24,C372,APAC,Product C,511.4,12
2025-03-24,C205,Americas,Product A,4176.87,1
2025-03-24,C221,EMEA,Product A,642.85,4
2025-03-24,C61,APAC,Product C,3798.71,10
2025-03-24,C329,Americas,Product A,1518.11,11
2025-03-24,C160,EMEA,Product A,3242.77,2
2025-03-24,C169,APAC,Product B,2816.47,9
2025-03-24,C307,Americas,Product B,3708.11,13
2025-03-25,C94,EMEA,Product A,459.19,7
2025-03-25,C335,APAC,Product C,3206.5,9
2025-03-25,C24,APAC,Product B,3566.61,13
2025-03-25,C129,Americas,Product B,1783.41,3
2025-03-25,C133,EMEA,Product C,1445.87,5
2025-03-25,C291,Americas,Product B,1373.18,1
2025-03-25,C162,EMEA,Product A,3423.84,4
2025-03-25,C143,APAC,Product A,2287.31,9
2025-03-25,C86,Americas,Product B,1129.44,2
2025-03-25,C137,Americas,Product B,4207.6,11
2025-03-25,C169,APAC,Product B,1395.58,14
2025-03-26,C77,EMEA,Product B,3159.02,4
2025-03-26,C241,EMEA,Product C,2677.85,11
2025-03-26,C74,EMEA,Product B,3219.7,7
2025-03-26,C30,Americas,Product A,2704.15,2
2025-03-26,C11,Americas,Product A,958.8,4
2025-03-26,C40,Americas,Product A,2679.4,3
2025-03-26,C85,Americas,Product C,4261.69,10
2025-03-26,C63,APAC,Product C,1941.24,1
2025-03-26,C189,EMEA,Product A,2378.43,13
2025-03-26,C227,APAC,Product B,1136.94,13
2025-03-26,C306,EMEA,Product C,3338.1,9
2025-03-26,C357,Americas,Product A,4201.32,11
2025-03-26,C265,Americas,Product C,1226.79,10
2025-03-26,C167,APAC,Product A,4125.47,2
2025-03-26,C147,EMEA,Product C,944.98,7
2025-03-26,C377,EMEA,Product C,3108.96,10
2025-03-27,C380,APAC,Product B,2323.91,4
2025-03-27,C256,Americas,Product B,3929.52,13
2025-03-27,C84,Americas,Product A,1735.32,10
2025-03-27,C285,EMEA,Product B,1333.11,5
2025-03-27,C257,Americas,Product C,3654.34,7
2025-03-27,C113,APAC,Product C,2577.53,3
2025-03-27,C18,APAC,Product B,3732.42,8
2025-03-27,C89,EMEA,Product B,3970.22,2
2025-03-27,C126,APAC,Product A,4159.68,8
2025-03-27,C331,Americas,Product B,1866.29,11
2025-03-27,C304,APAC,Product B,2018.4,6
2025-03-27,C394,APAC,Product C,4038.35,8
2025-03-27,C74,EMEA,Product C,3747.43,12
2025-03-27,C97,APAC,Product C,1295.64,14
2025-03-27,C181,APAC,Product A,2295.8,8
2025-03-27,C162,EMEA,Product A,3765.47,7
2025-03-27,C311,Americas,Product C,1218.02,4
2025-03-27,C360,EMEA,Product C,2351.59,6
2025-03-27,C80,EMEA,Product C,3453.28,13
2025-03-27,C203,Americas,Product A,2349.85,1
2025-03-27,C136,Americas,Product B,2389.76,6
2025-03-27,C294,APAC,Product C,3217.76,5
2025-03-28,C229,EMEA,Product A,1125.25,12
2025-03-28,C224,Americas,Product A,3819.2,4
2025-03-28,C48,Americas,Product B,3624.79,13
2025-03-28,C142,APAC,Product C,531.08,1
2025-03-28,C188,EMEA,Product C,1997.92,8
2025-03-28,C298,APAC,Product C,587.44,9
2025-03-28,C397,Americas,Product B,611.47,1
2025-03-28,C17,Americas,Product B,3728.9,6
2025-03-28,C212,APAC,Product B,2270.72,11
2025-03-28,C183,APAC,Product B,3874.18,8
2025-03-28,C119,EMEA,Product A,1823.1,1
2025-03-28,C82,Americas,Product B,3226.62,12
2025-03-29,C149,Americas,Product A,4174.24,1
2025-03-29,C8,EMEA,Product B,943.33,7
2025-03-29,C374,EMEA,Product C,2568.54,7
2025-03-29,C111,EMEA,Product C,1893.89,10
2025-03-29,C85,EMEA,Product B,3117.99,3
2025-03-29,C268,Americas,Product C,3044.74,8
2025-03-29,C93,EMEA,Product A,427.18,11
2025-03-29,C65,Americas,Product A,2607.96,1
2025-03-29,C151,EMEA,Product C,4094.79,9
2025-03-29,C257,APAC,Product C,1920.37,13
2025-03-29,C381,EMEA,Product C,957.35,4
2025-03-29,C78,APAC,Product C,2116.01,4
2025-03-29,C281,Americas,Product C,4223.6,13
2025-03-29,C78,APAC,Product C,1217.22,4
2025-03-29,C65,Americas,Product A,2833.04,2
2025-03-29,C205,Americas,Product A,1960.33,1
2025-03-30,C263,Americas,Product B,1557.74,13
2025-03-30,C224,Americas,Product C,2478.05,9
2025-03-30,C302,APAC,Product B,4254.81,3
2025-03-30,C121,Americas,Product B,3972.14,9
2025-03-30,C39,Americas,Product B,4195.78,12
2025-03-30,C257,Americas,Product B,1124.44,13
2025-03-30,C33,Americas,Product B,4292.52,4
2025-03-30,C365,APAC,Product A,4162.11,10
2025-03-30,C47,APAC,Product C,2179.0,14
2025-03-30,C103,Americas,Product B,3928.78,7
2025-03-30,C102,APAC,Product C,1533.55,12
2025-03-30,C149,Americas,Product A,4311.97,3
2025-03-30,C221,EMEA,Product C,1364.99,9
2025-03-30,C172,APAC,Product B,1775.94,6
2025-03-30,C59,APAC,Product C,3919.28,9
2025-03-30,C314,Americas,Product B,2877.67,6
2025-03-30,C315,APAC,Product A,1436.39,13
2025-03-30,C113,APAC,Product A,2279.45,8
2025-03-30,C57,APAC,Product A,2180.57,9
2025-03-31,C296,APAC,Product C,1039.76,3
2025-03-31,C313,Americas,Product B,637.69,8
2025-03-31,C104,APAC,Product A,921.91,1
2025-03-31,C118,Americas,Product B,2919.02,8
2025-03-31,C213,EMEA,Product C,1227.9,3
2025-03-31,C63,APAC,Product B,2968.67,6
2025-03-31,C42,EMEA,Product A,3173.51,9
2025-03-31,C352,EMEA,Product C,1310.52,6
2025-03-31,C165,APAC,Product A,3287.61,11
2025-03-31,C351,APAC,Product B,4052.57,10
2025-03-31,C116,Americas,Product B,2612.93,12
2025-03-31,C294,APAC,Product C,3478.99,2
2025-03-31,C323,EMEA,Product C,1568.61,4
2025-03-31,C120,Americas,Product C,4394.3,11
2025-03-31,C125,EMEA,Product C,1760.08,11
2025-03-31,C348,Americas,Product B,545.53,6
2025-03-31,C351,APAC,Product B,3690.62,5
2025-03-31,C307,Americas,Product B,1063.17,7
2025-03-31,C369,Americas,Product C,2515.73,9
2025-04-01,C182,Americas,Product C,2351.87,7
2025-04-01,C89,EMEA,Product B,3120.58,2
2025-04-01,C99,APAC,Product C,3981.05,3
2025-04-01,C264,APAC,Product A,1265.57,6
2025-04-01,C254,APAC,Product B,2838.19,3
2025-04-01,C196,APAC,Product C,2120.76,5
2025-04-01,C367,Americas,Product B,3140.87,10
2025-04-01,C323,EMEA,Product C,2736.22,7
2025-04-01,C44,EMEA,Product C,3555.96,13
2025-04-01,C288,EMEA,Product A,2287.11,3
2025-04-01,C279,Americas,Product C,3440.0,3
2025-04-01,C136,Americas,Product B,3184.18,13
2025-04-02,C305,EMEA,Product C,2405.63,8
2025-04-02,C79,Americas,Product B,4090.31,6
2025-04-02,C238,EMEA,Product C,3170.12,9
2025-04-02,C44,EMEA,Product C,1089.8,7
2025-04-02,C76,APAC,Product B,3185.12,8
2025-04-02,C210,APAC,Product A,2885.29,8
2025-04-02,C85,EMEA,Product C,2852.28,3
2025-04-02,C341,APAC,Product B,3552.33,11
2025-04-02,C218,Americas,Product A,1926.73,5
2025-04-02,C304,APAC,Product B,3750.49,12
2025-04-02,C15,Americas,Product B,1049.17,4
2025-04-02,C112,EMEA,Product A,2008.69,3
2025-04-02,C37,Americas,Product A,1971.68,14
2025-04-02,C275,APAC,Product B,1532.97,7
2025-04-02,C189,EMEA,Product A,4445.34,11
2025-04-02,C4,EMEA,Product C,3331.89,4
2025-04-02,C175,APAC,Product B,963.04,9
2025-04-03,C190,EMEA,Product C,3297.6,4
2025-04-03,C281,EMEA,Product C,2759.76,11
2025-04-03,C240,Americas,Product B,1111.7,8
2025-04-03,C346,EMEA,Product A,3198.35,1
2025-04-03,C63,APAC,Product A,3730.79,10
2025-04-03,C153,APAC,Product C,4244.13,8
2025-04-03,C282,EMEA,Product B,4402.43,3
2025-04-03,C244,Americas,Product B,3015.94,11
2025-04-03,C90,Americas,Product B,3595.2,1
2025-04-03,C75,EMEA,Product A,1068.48,5
2025-04-03,C271,APAC,Product A,738.03,7
2025-04-03,C154,Americas,Product A,1322.96,5
2025-04-03,C173,Americas,Product B,1982.92,8
2025-04-03,C48,EMEA,Product B,4036.7,6
2025-04-03,C97,Americas,Product C,976.5,11
2025-04-03,C5,Americas,Product C,4315.87,9
2025-04-03,C379,Americas,Product C,3750.5,14
2025-04-04,C100,EMEA,Product B,3321.77,8
2025-04-04,C68,Americas,Product C,1416.71,2
2025-04-04,C276,EMEA,Product A,991.92,12
2025-04-04,C176,APAC,Product A,2282.54,9
2025-04-04,C346,EMEA,Product B,404.09,2
2025-04-04,C190,EMEA,Product C,2330.93,8
2025-04-04,C288,EMEA,Product A,3455.76,10
2025-04-04,C318,Americas,Product A,2318.01,5
2025-04-04,C185,Americas,Product C,3260.4,8
2025-04-04,C41,Americas,Product C,2725.63,6
2025-04-04,C47,APAC,Product C,1431.22,7
2025-04-04,C82,Americas,Product B,2830.43,1
2025-04-04,C241,EMEA,Product C,792.67,8
2025-04-04,C371,APAC,Product B,2733.7,5
2025-04-04,C241,EMEA,Product A,4404.99,11
2025-04-04,C144,EMEA,Product B,1668.08,6
2025-04-04,C210,APAC,Product C,588.56,14
2025-04-04,C10,Americas,Product C,1778.31,14
2025-04-05,C11,APAC,Product B,2158.31,14
2025-04-05,C386,APAC,Product B,2936.84,5
2025-04-05,C129,Americas,Product C,1499.24,9
2025-04-05,C344,Americas,Product C,2240.39,3
2025-04-05,C123,EMEA,Product B,3981.07,12
2025-04-05,C17,Americas,Product B,4413.64,2
2025-04-05,C250,EMEA,Product B,1254.91,12
2025-04-05,C6,EMEA,Product A,4009.73,1
2025-04-05,C286,APAC,Product B,3561.93,10
2025-04-05,C377,Americas,Product B,558.69,3
2025-04-05,C23,Americas,Product B,3094.52,9
2025-04-05,C196,APAC,Product B,4324.6,7
2025-04-05,C259,APAC,Product B,1244.51,6
2025-04-06,C328,Americas,Product B,623.52,8
2025-04-06,C90,APAC,Product B,3212.41,5
2025-04-06,C204,EMEA,Product B,3729.26,5
2025-04-06,C196,EMEA,Product C,2285.28,9
2025-04-06,C366,Americas,Product C,3883.29,10
2025-04-06,C366,Americas,Product C,3891.63,12
2025-04-06,C394,Americas,Product B,1958.08,6
2025-04-06,C58,EMEA,Product A,930.22,11
2025-04-06,C242,EMEA,Product A,3277.68,10
2025-04-06,C188,EMEA,Product C,4329.68,7
2025-04-06,C75,EMEA,Product C,1103.34,5
2025-04-06,C167,APAC,Product A,1663.53,2
2025-04-06,C175,EMEA,Product B,1889.78,13
2025-04-06,C146,APAC,Product A,3669.0,10
2025-04-07,C67,APAC,Product B,3886.23,9
2025-04-07,C283,Americas,Product B,2758.4,2
2025-04-07,C321,APAC,Product A,497.93,13
2025-04-07,C308,Americas,Product B,4295.65,13
2025-04-07,C332,EMEA,Product C,976.04,5
2025-04-07,C365,EMEA,Product A,2891.43,13
2025-04-07,C175,APAC,Product B,2459.6,5
2025-04-07,C62,EMEA,Product C,1361.73,2
2025-04-07,C273,Americas,Product A,468.22,4
2025-04-07,C307,Americas,Product B,1628.1,10
2025-04-08,C267,APAC,Product C,1227.0,8
2025-04-08,C392,APAC,Product B,2165.69,1
2025-04-08,C375,Americas,Product C,3053.94,12
2025-04-08,C213,EMEA,Product B,1201.65,14
2025-04-08,C118,APAC,Product B,3160.2,9
2025-04-08,C29,APAC,Product B,3938.4,4
2025-04-08,C260,EMEA,Product C,2148.23,12
2025-04-08,C306,Americas,Product A,3118.79,14
2025-04-08,C250,EMEA,Product B,3696.88,13
2025-04-08,C184,Americas,Product B,1104.1,11
2025-04-08,C60,Americas,Product B,3811.81,14
2025-04-08,C231,Americas,Product A,3855.86,5
2025-04-08,C114,Americas,Product B,3149.89,6
2025-04-08,C382,APAC,Product B,3643.5,5
2025-04-08,C384,EMEA,Product A,3215.29,13
2025-04-08,C160,EMEA,Product B,3069.94,12
2025-04-08,C176,Americas,Product C,2861.45,10
2025-04-08,C258,EMEA,Product B,4486.49,3
2025-04-08,C292,EMEA,Product B,1866.68,3
2025-04-09,C343,APAC,Product C,2291.56,12
2025-04-09,C260,EMEA,Product B,539.52,12
2025-04-09,C74,EMEA,Product C,2326.14,9
2025-04-09,C23,EMEA,Product B,2521.57,13
2025-04-09,C353,Americas,Product A,1321.46,10
2025-04-09,C273,Americas,Product B,3789.91,2
2025-04-09,C272,EMEA,Product C,3866.98,10
2025-04-09,C201,APAC,Product A,1773.67,7
2025-04-10,C147,EMEA,Product C,1920.54,11
2025-04-10,C10,Americas,Product B,1360.34,8
2025-04-10,C332,APAC,Product B,612.19,9
2025-04-10,C301,APAC,Product A,3811.14,7
2025-04-10,C172,APAC,Product B,3858.51,13
2025-04-10,C247,APAC,Product C,2899.43,4
2025-04-10,C125,EMEA,Product C,2613.24,2
2025-04-10,C161,Americas,Product C,901.06,8
2025-04-10,C222,Americas,Product A,4467.49,4
2025-04-10,C118,EMEA,Product B,1511.26,7
2025-04-10,C65,EMEA,Product A,4430.47,8
2025-04-10,C67,APAC,Product B,3021.32,12
2025-04-10,C225,EMEA,Product A,1722.11,5
2025-04-10,C299,EMEA,Product A,2153.77,9
2025-04-10,C312,EMEA,Product C,2280.52,13
2025-04-10,C79,Americas,Product B,3556.84,12
2025-04-10,C9,APAC,Product C,2559.29,11
2025-04-10,C115,Americas,Product B,1831.94,13
2025-04-10,C379,Americas,Product A,1661.69,5
2025-04-11,C169,EMEA,Product B,3861.51,13
2025-04-11,C245,EMEA,Product B,1208.33,2
2025-04-11,C262,EMEA,Product B,1731.1,9
2025-04-11,C389,EMEA,Product B,3505.12,14
2025-04-11,C171,APAC,Product C,3485.72,4
2025-04-11,C267,APAC,Product A,1393.81,5
2025-04-11,C23,APAC,Product B,1680.64,5
2025-04-11,C257,Americas,Product C,1528.43,10
2025-04-11,C236,APAC,Product A,3084.91,1
2025-04-11,C24,APAC,Product B,1526.66,4
2025-04-11,C73,APAC,Product C,487.65,7
2025-04-11,C58,EMEA,Product A,4186.56,1
2025-04-11,C310,Americas,Product B,1623.83,5
2025-04-11,C353,EMEA,Product C,4132.36,6
2025-04-11,C398,APAC,Product C,516.2,1
2025-04-11,C204,APAC,Product B,884.67,11
2025-04-11,C213,EMEA,Product B,2025.06,3
2025-04-12,C188,EMEA,Product C,1857.14,7
2025-04-12,C165,APAC,Product A,4430.61,1
2025-04-12,C249,Americas,Product A,3785.23,8
2025-04-12,C87,APAC,Product C,4117.99,10
2025-04-12,C122,APAC,Product A,4435.39,3
2025-04-12,C364,APAC,Product C,3105.76,11
2025-04-12,C183,APAC,Product B,1684.28,14
2025-04-12,C208,Americas,Product B,2041.52,7
2025-04-12,C280,EMEA,Product B,606.66,10
2025-04-13,C174,Americas,Product B,2268.61,11
2025-04-13,C226,Americas,Product A,2255.22,3
2025-04-13,C257,Americas,Product C,1570.27,8
2025-04-13,C174,EMEA,Product B,2333.05,7
2025-04-13,C254,APAC,Product C,4281.91,9
2025-04-13,C322,EMEA,Product B,712.66,8
2025-04-13,C48,Americas,Product B,3046.79,9
2025-04-13,C56,EMEA,Product C,3342.49,1
2025-04-13,C383,APAC,Product C,1565.92,7
2025-04-13,C45,APAC,Product B,2234.56,2
2025-04-13,C330,APAC,Product A,1160.7,13
2025-04-13,C66,Americas,Product B,1274.32,7
2025-04-13,C319,EMEA,Product C,4325.21,13
2025-04-14,C231,Americas,Product A,3053.33,14
2025-04-14,C57,APAC,Product A,1306.97,14
2025-04-14,C180,APAC,Product B,3339.48,8
2025-04-14,C131,APAC,Product C,3549.48,8
2025-04-14,C335,EMEA,Product A,1505.33,3
2025-04-14,C234,Americas,Product A,2405.51,3
2025-04-14,C361,EMEA,Product B,4149.0,6
2025-04-14,C84,Americas,Product A,3379.37,5
2025-04-14,C154,Americas,Product C,1379.78,10
2025-04-14,C177,Americas,Product A,2602.46,12
2025-04-14,C15,Americas,Product B,4007.91,13
2025-04-14,C181,APAC,Product A,878.61,7
2025-04-14,C23,EMEA,Product C,4401.13,11
2025-04-14,C393,Americas,Product A,4350.35,7
2025-04-14,C346,EMEA,Product B,1878.6,5
2025-04-14,C368,APAC,Product B,1274.56,10
2025-04-14,C19,EMEA,Product A,3945.03,9
2025-04-14,C193,EMEA,Product C,1604.55,12
2025-04-15,C294,APAC,Product B,4063.48,1
2025-04-15,C209,APAC,Product A,3544.04,2
2025-04-15,C76,APAC,Product B,613.86,5
2025-04-15,C264,APAC,Product C,2071.33,7
2025-04-15,C292,EMEA,Product B,927.28,5
2025-04-15,C106,Americas,Product A,1593.27,6
2025-04-15,C36,EMEA,Product A,2136.56,10
2025-04-15,C222,Americas,Product C,4427.67,13
2025-04-15,C86,Americas,Product B,1354.55,12
2025-04-15,C10,Americas,Product A,4488.9,7
2025-04-16,C7,APAC,Product C,1781.41,1
2025-04-16,C126,APAC,Product A,440.17,2
2025-04-16,C366,Americas,Product B,2815.81,7
2025-04-16,C332,EMEA,Product B,4055.8,4
2025-04-16,C376,EMEA,Product C,2449.3,1
2025-04-16,C314,Americas,Product B,4213.97,14
2025-04-16,C10,Americas,Product A,545.8,5
2025-04-16,C159,EMEA,Product C,820.97,3
2025-04-16,C373,APAC,Product C,1832.74,12
2025-04-16,C363,Americas,Product A,564.29,12
2025-04-17,C105,EMEA,Product A,2004.5,2
2025-04-17,C134,APAC,Product C,2229.07,8
2025-04-17,C234,EMEA,Product C,4470.22,12
2025-04-17,C40,Americas,Product A,1911.28,9
2025-04-17,C352,EMEA,Product B,3879.44,12
2025-04-17,C97,Americas,Product C,2844.68,5
2025-04-17,C300,APAC,Product C,3444.67,8
2025-04-17,C19,EMEA,Product C,1159.12,3
2025-04-17,C297,APAC,Product A,807.96,2
2025-04-17,C327,APAC,Product B,1118.7,8
2025-04-17,C151,EMEA,Product C,1144.4,4
2025-04-17,C271,Americas,Product A,3981.76,1
2025-04-17,C369,Americas,Product B,2139.92,5
2025-04-17,C30,EMEA,Product A,1340.65,14
2025-04-17,C271,Americas,Product A,418.74,12
2025-04-17,C245,APAC,Product B,2507.7,2
2025-04-17,C190,EMEA,Product A,2968.52,3
2025-04-18,C248,Americas,Product C,1936.72,5
2025-04-18,C87,EMEA,Product C,1926.56,9
2025-04-18,C65,Americas,Product A,1124.88,1
2025-04-18,C138,Americas,Product A,2560.51,1
2025-04-18,C173,Americas,Product A,1381.75,10
2025-04-18,C28,Americas,Product A,595.59,6
2025-04-18,C117,EMEA,Product A,3083.33,6
2025-04-18,C7,APAC,Product B,2100.92,9
2025-04-18,C170,Americas,Product B,2290.0,6
2025-04-18,C246,Americas,Product A,506.37,4
2025-04-18,C39,Americas,Product B,3048.44,9
2025-04-18,C240,EMEA,Product B,3365.44,13
2025-04-18,C353,Americas,Product A,1391.94,5
2025-04-18,C244,Americas,Product B,4210.75,3
2025-04-18,C181,APAC,Product A,2426.86,2
2025-04-18,C246,Americas,Product A,2149.68,9
2025-04-19,C334,APAC,Product C,1945.58,14
2025-04-19,C143,APAC,Product B,1610.18,12
2025-04-19,C291,APAC,Product A,1807.78,1
2025-04-19,C84,Americas,Product B,2558.25,8
2025-04-19,C256,Americas,Product A,1654.87,8
2025-04-19,C204,APAC,Product B,3340.55,2
2025-04-19,C100,EMEA,Product C,2723.46,7
2025-04-19,C333,APAC,Product C,3291.98,11
2025-04-20,C372,EMEA,Product C,1798.38,12
2025-04-20,C343,APAC,Product C,1553.3,1
2025-04-20,C229,Americas,Product C,2883.54,11
2025-04-20,C97,Americas,Product C,3955.63,3
2025-04-20,C171,APAC,Product C,1793.14,9
2025-04-20,C265,Americas,Product C,3218.43,12
2025-04-20,C133,Americas,Product C,1309.31,7
2025-04-20,C6,APAC,Product A,4395.66,14
2025-04-20,C147,EMEA,Product B,3822.1,7
2025-04-20,C143,Americas,Product A,3694.02,7
2025-04-20,C208,Americas,Product B,3828.03,14
2025-04-20,C215,Americas,Product C,2535.21,9
2025-04-20,C317,EMEA,Product C,3570.83,6
2025-04-21,C139,Americas,Product A,501.64,3
2025-04-21,C279,Americas,Product C,2632.27,14
2025-04-21,C270,APAC,Product B,2996.42,9
2025-04-21,C350,APAC,Product B,1509.56,1
2025-04-21,C224,APAC,Product A,2608.25,8
2025-04-21,C119,EMEA,Product A,3796.06,13
2025-04-21,C41,Americas,Product A,3101.5,6
2025-04-21,C63,APAC,Product C,2497.22,14
2025-04-21,C77,EMEA,Product B,994.51,8
2025-04-21,C195,Americas,Product B,2636.88,1
2025-04-21,C290,Americas,Product B,4304.93,13
2025-04-21,C153,Americas,Product C,598.08,10
2025-04-21,C283,Americas,Product B,4266.82,4
2025-04-21,C27,Americas,Product C,2311.69,13
2025-04-21,C215,Americas,Product C,2197.13,7
2025-04-21,C56,EMEA,Product B,4212.82,3
2025-04-21,C174,Americas,Product C,1927.54,7
2025-04-21,C280,Americas,Product B,2738.52,8
2025-04-21,C347,APAC,Product B,2710.29,10
2025-04-22,C73,APAC,Product C,1948.49,14
2025-04-22,C39,Americas,Product B,3355.38,10
2025-04-22,C106,Americas,Product B,683.8,11
2025-04-22,C94,EMEA,Product A,3329.09,14
2025-04-22,C56,EMEA,Product C,1657.68,5
2025-04-22,C362,Americas,Product A,4352.87,4
2025-04-22,C341,APAC,Product B,2599.49,12
2025-04-22,C174,Americas,Product C,4161.5,1
2025-04-22,C243,APAC,Product A,3071.56,8
2025-04-22,C295,Americas,Product B,2321.48,10
2025-04-22,C286,APAC,Product B,3693.07,7
2025-04-22,C260,EMEA,Product A,1011.51,10
2025-04-23,C236,APAC,Product B,695.12,14
2025-04-23,C145,EMEA,Product A,2784.09,5
2025-04-23,C394,Americas,Product B,3412.09,14
2025-04-23,C253,EMEA,Product B,1906.69,9
2025-04-23,C50,APAC,Product A,4245.95,9
2025-04-23,C162,EMEA,Product A,998.01,5
2025-04-23,C141,APAC,Product C,664.06,6
2025-04-23,C30,APAC,Product C,2339.59,14
2025-04-23,C95,APAC,Product C,1876.53,2
2025-04-23,C321,APAC,Product A,1350.59,1
2025-04-23,C29,APAC,Product C,767.92,13
2025-04-23,C2,Americas,Product C,1422.87,1
2025-04-23,C52,EMEA,Product B,3479.54,8
2025-04-23,C232,Americas,Product C,3675.83,11
2025-04-23,C370,EMEA,Product B,2300.78,4
