customer_id,order_date,revenue
CUST-0095,2023-01-21,424.85
CUST-0095,2023-05-31,578.72
CUST-0095,2023-04-08,319.3
CUST-0095,2023-07-22,465.84
CUST-0095,2023-08-07,393.15
CUST-0095,2023-09-11,553.05
CUST-0095,2023-10-08,335.46
CUST-0095,2023-10-06,553.42
CUST-0095,2024-03-03,377.29
CUST-0095,2024-02-27,257.41
CUST-0095,2024-02-08,350.69
CUST-0095,2024-04-29,503.18
CUST-0095,2024-06-20,452.83
CUST-0096,2023-03-15,59.7
CUST-0096,2023-02-28,313.54
CUST-0096,2023-06-18,191.22
CUST-0096,2023-09-23,176.94
CUST-0096,2023-09-12,209.76
CUST-0096,2023-08-30,406.19
CUST-0096,2023-11-22,532.5
CUST-0096,2023-12-18,180.09
CUST-0096,2024-03-07,395.6
CUST-0096,2024-05-05,474.58
CUST-0096,2024-04-23,308.35
CUST-0097,2023-01-02,462.37
CUST-0097,2023-01-13,455.2
CUST-0097,2023-03-05,185.47
CUST-0097,2023-04-11,550.85
CUST-0097,2023-09-14,321.04
CUST-0097,2023-09-16,245.74
CUST-0097,2023-08-25,138.78
CUST-0097,2023-11-02,169.3
CUST-0097,2023-11-14,130.69
CUST-0097,2024-02-03,75.8
CUST-0097,2024-03-11,429.84
CUST-0097,2024-02-11,404.79
CUST-0097,2024-06-26,536.04
CUST-0098,2023-05-24,323.8
CUST-0098,2023-05-08,214.92
CUST-0098,2023-06-10,505.38
CUST-0098,2023-07-02,173.42
CUST-0098,2023-09-18,184.12
CUST-0098,2023-07-16,569.5
CUST-0098,2023-10-03,207.3
CUST-0098,2023-12-04,433.73
CUST-0098,2024-01-28,254.64
CUST-0098,2024-03-09,163.3
CUST-0099,2023-02-20,331.88
CUST-0099,2023-02-08,390.82
CUST-0099,2023-06-04,91.93
CUST-0099,2023-04-30,152.52
CUST-0099,2023-05-02,395.29
CUST-0099,2023-07-14,64.91
CUST-0099,2023-09-09,544.46
CUST-0099,2023-08-12,558.65
CUST-0099,2023-10-21,346.5
CUST-0099,2023-11-22,498.12
CUST-0099,2024-05-26,417.76
CUST-0100,2023-01-12,308.69
CUST-0100,2023-02-26,468.58
CUST-0100,2023-01-24,108.54
CUST-0100,2023-04-02,598.31
CUST-0100,2023-05-06,325.48
CUST-0100,2023-09-06,156.93
CUST-0100,2024-06-24,482.29
CUST-0101,2023-02-08,171.0
CUST-0101,2023-02-02,142.45
CUST-0101,2023-04-29,516.93
CUST-0101,2023-05-23,480.15
CUST-0101,2023-04-01,413.76
CUST-0101,2023-07-02,78.95
CUST-0101,2023-09-12,416.98
CUST-0102,2023-02-20,401.59
CUST-0102,2023-01-11,88.73
CUST-0102,2023-01-18,469.16
CUST-0102,2023-04-21,410.65
CUST-0102,2023-08-07,379.67
CUST-0102,2023-09-04,150.75
CUST-0103,2023-03-08,247.59
CUST-0103,2023-03-17,156.26
CUST-0103,2023-02-04,332.11
CUST-0103,2023-05-22,562.82
CUST-0103,2023-07-04,548.89
CUST-0103,2023-12-28,233.92
CUST-0103,2024-03-05,501.91
CUST-0103,2024-05-28,201.79
CUST-0104,2023-04-05,457.65
CUST-0104,2023-06-05,110.7
CUST-0104,2023-06-01,334.09
CUST-0104,2023-08-31,227.87
CUST-0104,2023-11-14,586.52
CUST-0104,2024-02-26,321.12
CUST-0104,2024-04-06,107.86
CUST-0104,2024-05-18,455.86
CUST-0104,2024-06-15,507.65
CUST-0105,2023-02-28,161.08
CUST-0105,2023-03-19,89.59
CUST-0105,2023-01-03,140.38
CUST-0105,2023-06-16,441.43
CUST-0105,2023-09-05,288.77
CUST-0105,2023-09-14,300.55
CUST-0105,2023-10-14,325.13
CUST-0105,2024-01-25,249.55
CUST-0105,2024-02-26,124.05
CUST-0105,2024-03-11,311.59
CUST-0105,2024-04-15,184.77
CUST-0105,2024-05-01,429.76
CUST-0106,2023-02-03,307.96
CUST-0106,2023-03-20,442.29
CUST-0106,2023-05-15,230.03
CUST-0106,2023-06-05,510.59
CUST-0106,2023-05-17,593.45
CUST-0106,2023-09-12,409.11
CUST-0106,2023-09-18,505.62
CUST-0107,2023-02-21,467.14
CUST-0107,2023-03-25,577.96
CUST-0107,2023-01-14,233.73
CUST-0107,2023-06-28,461.45
CUST-0107,2023-04-26,243.11
CUST-0107,2023-12-25,89.22
CUST-0107,2023-10-09,392.49
CUST-0107,2024-03-09,548.22
CUST-0107,2024-01-29,565.07
CUST-0107,2024-06-14,566.33
CUST-0107,2024-04-27,554.55
CUST-0108,2023-03-16,340.53
CUST-0108,2023-01-12,245.54
CUST-0108,2023-02-15,524.54
CUST-0108,2023-06-20,129.91
CUST-0108,2023-05-31,194.29
CUST-0108,2023-07-24,150.44
CUST-0108,2023-07-17,361.05
CUST-0108,2023-08-29,175.68
CUST-0109,2023-03-21,377.57
CUST-0109,2023-06-10,204.62
CUST-0109,2023-04-05,547.63
CUST-0109,2023-09-27,516.17
CUST-0109,2024-04-16,467.93
CUST-0109,2024-05-08,135.56
CUST-0109,2024-05-11,309.3
CUST-0110,2023-04-21,344.52
CUST-0110,2023-05-10,310.04
CUST-0110,2023-06-01,237.43
CUST-0110,2023-07-23,206.24
CUST-0110,2023-07-17,182.84
CUST-0110,2023-07-05,573.75
CUST-0110,2024-04-01,447.38
CUST-0111,2023-02-13,583.43
CUST-0111,2023-02-26,360.58
CUST-0111,2023-06-01,193.88
CUST-0111,2023-05-31,568.43
CUST-0111,2023-04-23,541.16
CUST-0111,2023-08-06,590.13
CUST-0111,2023-07-26,99.05
CUST-0111,2023-11-17,101.86
CUST-0111,2024-01-17,467.92
CUST-0111,2024-02-09,254.32
CUST-0111,2024-01-06,147.33
CUST-0111,2024-06-15,86.13
CUST-0111,2024-05-13,519.5
CUST-0112,2023-02-05,80.44
CUST-0112,2023-03-05,87.01
CUST-0112,2023-09-07,382.59
CUST-0112,2023-09-23,45.2
CUST-0112,2023-10-13,90.64
CUST-0112,2024-03-15,230.8
CUST-0112,2024-03-07,492.19
CUST-0112,2024-04-09,316.63
CUST-0112,2024-04-21,477.0
CUST-0112,2024-04-09,353.59
CUST-0113,2023-03-18,252.79
CUST-0113,2023-06-23,206.38
CUST-0113,2023-04-27,74.99
CUST-0113,2023-06-27,451.36
CUST-0113,2023-07-26,277.39
CUST-0113,2023-08-19,65.66
CUST-0114,2023-01-09,223.97
CUST-0114,2023-02-14,172.23
CUST-0114,2023-06-23,324.2
CUST-0114,2023-08-27,434.45
CUST-0114,2023-07-21,187.4
CUST-0115,2023-02-27,390.89
CUST-0115,2023-03-23,272.04
CUST-0115,2023-02-01,466.3
CUST-0115,2023-04-06,137.61
CUST-0115,2023-08-15,572.46
CUST-0115,2023-09-26,559.2
CUST-0115,2024-06-13,337.69
CUST-0115,2024-05-12,404.96
CUST-0115,2024-04-27,124.76
CUST-0116,2023-03-16,384.86
CUST-0116,2023-06-15,408.97
CUST-0116,2023-09-21,542.24
CUST-0116,2023-08-16,189.88
CUST-0116,2023-07-04,257.74
CUST-0116,2023-10-23,139.06
CUST-0116,2023-10-19,54.0
CUST-0116,2023-12-17,141.84
CUST-0116,2024-03-08,165.05
CUST-0116,2024-03-05,581.78
CUST-0116,2024-01-23,467.09
CUST-0116,2024-05-10,116.27
CUST-0117,2023-03-04,250.58
CUST-0117,2023-06-04,205.45
CUST-0117,2023-05-08,51.03
CUST-0117,2023-04-12,205.58
CUST-0117,2023-09-15,539.09
CUST-0117,2023-08-31,458.82
CUST-0117,2024-05-09,238.39
CUST-0117,2024-04-18,543.57
CUST-0117,2024-06-13,288.11
CUST-0118,2023-07-20,195.97
CUST-0118,2023-08-11,50.68
CUST-0118,2023-09-18,429.74
CUST-0118,2023-12-28,125.85
CUST-0118,2023-12-14,172.74
CUST-0118,2023-12-06,564.51
CUST-0118,2024-03-14,152.46
CUST-0118,2024-02-11,373.03
CUST-0118,2024-06-25,526.12
CUST-0118,2024-06-06,269.89
CUST-0119,2023-01-08,200.25
CUST-0119,2023-02-04,174.57
CUST-0119,2023-02-13,554.88
CUST-0119,2023-05-22,529.74
CUST-0119,2023-05-03,253.58
CUST-0119,2023-04-07,357.23
CUST-0119,2023-08-25,189.77
CUST-0119,2023-07-20,189.32
CUST-0120,2023-01-16,288.62
CUST-0120,2023-05-28,117.29
CUST-0120,2023-08-06,355.37
CUST-0120,2023-09-16,539.81
CUST-0120,2023-08-18,479.6
CUST-0121,2023-01-15,304.31
CUST-0121,2023-06-02,486.57
CUST-0121,2023-04-19,161.59
CUST-0121,2023-09-20,358.32
CUST-0121,2023-09-13,414.47
CUST-0121,2023-08-19,267.06
CUST-0122,2023-05-10,130.07
CUST-0122,2023-06-19,457.06
CUST-0122,2023-05-04,60.45
CUST-0122,2023-09-01,308.32
CUST-0122,2023-09-20,190.74
CUST-0122,2023-08-14,477.83
CUST-0122,2023-10-28,327.56
CUST-0122,2024-02-09,379.92
CUST-0122,2024-01-18,262.45
CUST-0122,2024-06-11,413.15
CUST-0122,2024-06-03,180.64
CUST-0122,2024-06-04,75.76
CUST-0123,2023-05-02,314.21
CUST-0123,2023-05-31,279.5
CUST-0123,2023-04-20,324.28
CUST-0123,2023-10-03,260.41
CUST-0123,2024-01-26,395.13
CUST-0123,2024-06-12,384.09
CUST-0124,2023-01-01,578.42
CUST-0124,2023-06-16,380.25
CUST-0124,2023-09-11,372.79
CUST-0124,2023-09-27,176.27
CUST-0124,2023-09-19,288.71
CUST-0124,2023-11-29,160.75
CUST-0124,2023-11-14,186.93
CUST-0124,2024-06-05,490.36
CUST-0124,2024-06-03,277.54
CUST-0124,2024-04-30,393.57
CUST-0125,2023-02-12,539.32
CUST-0125,2023-01-06,531.3
CUST-0125,2023-01-03,280.5
CUST-0125,2023-05-18,176.59
CUST-0125,2023-06-02,413.88
CUST-0125,2023-08-31,342.35
CUST-0125,2024-01-24,41.18
CUST-0126,2023-01-22,330.74
CUST-0126,2023-05-23,531.2
CUST-0126,2023-09-15,582.49
CUST-0126,2023-08-24,292.14
CUST-0126,2023-09-17,119.45
CUST-0126,2024-06-25,168.11
CUST-0127,2023-02-25,393.26
CUST-0127,2023-04-28,138.84
CUST-0127,2023-09-15,468.18
CUST-0127,2023-09-07,598.4
CUST-0127,2023-09-04,353.34
CUST-0127,2023-10-16,381.34
CUST-0127,2023-10-08,327.25
CUST-0127,2023-10-26,297.22
CUST-0127,2024-02-20,555.97
CUST-0127,2024-02-20,272.48
CUST-0127,2024-03-13,497.71
CUST-0128,2023-02-28,252.31
CUST-0128,2023-01-02,265.24
CUST-0128,2023-02-07,147.54
CUST-0128,2023-04-09,67.49
CUST-0128,2023-11-29,221.5
CUST-0128,2024-02-10,563.71
CUST-0128,2024-03-15,493.97
CUST-0128,2024-06-16,574.08
CUST-0128,2024-06-07,77.42
CUST-0129,2023-01-17,73.74
CUST-0129,2023-01-06,270.3
CUST-0129,2023-06-25,564.31
CUST-0129,2023-05-16,162.88
CUST-0129,2023-06-02,262.07
CUST-0129,2023-08-17,170.87
CUST-0129,2023-07-23,330.33
CUST-0129,2023-08-28,536.22
CUST-0130,2023-02-27,308.71
CUST-0130,2023-03-11,383.7
CUST-0130,2023-05-28,50.81
CUST-0130,2023-04-19,598.74
CUST-0130,2023-08-12,570.11
CUST-0130,2023-10-27,164.63
CUST-0131,2023-03-02,347.07
CUST-0131,2023-02-09,305.52
CUST-0131,2023-04-03,189.5
CUST-0131,2023-05-22,55.35
CUST-0131,2023-08-27,306.77
CUST-0131,2023-09-04,435.88
CUST-0131,2023-07-03,247.28
CUST-0132,2023-06-25,374.0
CUST-0132,2023-09-10,375.75
CUST-0132,2023-12-05,267.21
CUST-0132,2023-10-14,189.23
CUST-0132,2023-11-11,580.78
CUST-0132,2024-05-13,115.44
CUST-0133,2023-04-09,581.66
CUST-0133,2023-06-18,549.82
CUST-0133,2023-07-31,367.94
CUST-0133,2023-10-12,330.57
CUST-0133,2023-12-23,102.33
CUST-0133,2023-10-07,108.29
CUST-0133,2024-01-27,213.42
CUST-0133,2024-01-31,82.58
CUST-0133,2024-03-03,102.24
CUST-0133,2024-05-29,416.76
CUST-0133,2024-06-01,443.28
CUST-0133,2024-06-03,411.24
CUST-0134,2023-01-24,281.51
CUST-0134,2023-01-07,409.96
CUST-0134,2023-03-16,289.31
CUST-0134,2023-04-25,490.81
CUST-0134,2023-04-08,286.37
CUST-0134,2023-07-15,427.78
CUST-0134,2023-09-16,589.12
CUST-0134,2023-11-29,543.94
CUST-0134,2023-10-03,437.6
CUST-0134,2023-11-18,511.76
CUST-0134,2024-01-09,305.57
CUST-0134,2024-03-29,72.36
CUST-0134,2024-02-23,481.97
CUST-0134,2024-06-03,564.29
CUST-0135,2023-03-16,275.99
CUST-0135,2023-05-01,195.26
CUST-0135,2023-07-20,281.6
CUST-0136,2023-01-05,42.09
CUST-0136,2023-02-02,81.33
CUST-0136,2023-04-29,210.15
CUST-0136,2023-05-31,151.0
CUST-0136,2023-05-18,426.21
CUST-0136,2023-07-14,524.3
CUST-0137,2023-01-29,549.86
CUST-0137,2023-04-22,510.44
CUST-0137,2023-05-18,398.88
CUST-0137,2023-08-20,314.21
CUST-0137,2023-09-23,315.26
CUST-0137,2023-08-30,446.55
CUST-0137,2023-10-17,220.5
CUST-0137,2023-10-09,261.33
CUST-0137,2024-02-17,565.26
CUST-0137,2024-03-16,363.94
CUST-0137,2024-03-04,463.88
CUST-0137,2024-05-25,202.84
CUST-0138,2023-01-07,52.49
CUST-0138,2023-01-09,388.6
CUST-0138,2023-05-07,287.31
CUST-0138,2023-05-20,554.65
CUST-0138,2023-06-13,581.65
CUST-0138,2023-09-08,41.83
CUST-0138,2023-10-14,368.87
CUST-0138,2024-03-26,85.61
CUST-0138,2024-05-16,262.03
CUST-0138,2024-05-27,190.39
CUST-0139,2023-01-08,439.24
CUST-0139,2023-02-09,398.36
CUST-0139,2023-06-24,230.19
CUST-0139,2023-04-05,255.47
CUST-0139,2023-07-22,490.79
CUST-0139,2023-08-28,262.2
CUST-0139,2023-07-01,393.5
CUST-0140,2023-02-05,584.41
CUST-0140,2023-02-25,599.64
CUST-0140,2023-04-24,121.94
CUST-0140,2023-05-26,287.17
CUST-0140,2023-07-21,470.34
CUST-0140,2023-08-03,437.43
CUST-0141,2023-03-18,98.66
CUST-0141,2023-01-12,477.69
CUST-0141,2023-06-19,379.77
CUST-0141,2023-04-27,70.93
CUST-0141,2023-07-19,264.12
CUST-0141,2023-08-05,277.62
CUST-0142,2023-03-28,353.41
CUST-0142,2023-06-21,161.84
CUST-0142,2023-04-05,382.09
CUST-0142,2023-05-31,179.05
CUST-0142,2023-09-17,316.97
CUST-0143,2023-03-15,212.32
CUST-0143,2023-01-25,532.08
CUST-0143,2023-04-05,234.4
CUST-0143,2023-04-01,429.28
CUST-0143,2023-04-18,494.29
CUST-0143,2023-07-06,523.45
CUST-0143,2024-06-01,161.51
CUST-0143,2024-06-05,204.1
CUST-0144,2023-01-25,280.79
CUST-0144,2023-01-05,250.16
CUST-0144,2023-03-17,421.2
CUST-0144,2023-06-05,244.3
CUST-0144,2023-05-07,469.84
CUST-0144,2023-06-19,497.53
CUST-0144,2023-07-12,283.77
CUST-0144,2024-01-04,262.78
CUST-0144,2024-03-04,120.18
CUST-0144,2024-02-26,68.77
CUST-0144,2024-06-14,285.85
CUST-0144,2024-04-08,502.04
CUST-0145,2023-03-22,417.98
CUST-0145,2023-01-28,365.83
CUST-0145,2023-02-22,376.69
CUST-0145,2023-05-12,241.95
CUST-0145,2023-05-18,76.57
CUST-0145,2023-04-22,246.71
CUST-0145,2023-09-07,349.5
CUST-0145,2023-09-10,495.95
CUST-0145,2023-07-15,63.22
CUST-0146,2023-02-16,206.36
CUST-0146,2023-01-12,340.5
CUST-0146,2023-05-10,590.51
CUST-0146,2023-04-04,419.48
CUST-0146,2023-07-09,453.62
CUST-0146,2023-09-16,424.69
CUST-0146,2023-08-17,453.12
CUST-0146,2023-12-28,106.3
CUST-0146,2024-03-29,307.04
CUST-0146,2024-04-18,249.22
CUST-0146,2024-05-23,541.4
CUST-0146,2024-05-03,333.6
CUST-0147,2023-01-05,524.4
CUST-0147,2023-06-19,44.61
CUST-0147,2023-06-11,108.08
CUST-0147,2023-07-07,89.95
CUST-0147,2023-08-17,536.75
CUST-0148,2023-01-20,552.53
CUST-0148,2023-02-26,182.31
CUST-0148,2023-01-04,222.96
CUST-0148,2023-05-22,246.75
CUST-0148,2023-07-10,359.39
CUST-0149,2023-02-09,577.16
CUST-0149,2023-04-18,495.9
CUST-0149,2023-04-12,543.62
CUST-0149,2023-08-06,172.56
CUST-0149,2023-09-21,556.21
CUST-0149,2023-09-17,420.28
CUST-0149,2023-12-27,373.4
CUST-0149,2023-12-24,366.44
CUST-0149,2024-01-07,374.12
CUST-0149,2024-03-08,257.42
CUST-0149,2024-01-22,251.6
CUST-0149,2024-06-26,397.17
CUST-0150,2023-02-04,328.2
CUST-0150,2023-05-10,303.5
CUST-0150,2023-05-24,432.99
CUST-0150,2023-12-19,133.24
CUST-0150,2023-10-25,283.34
CUST-0150,2024-04-08,290.53
CUST-0150,2024-06-19,479.23
CUST-0150,2024-05-14,101.07
