Order Date,Customer ID,Region,Product,Revenue,Units Sold
2025-06-22,C247,APAC,Product A,1192.13,2
2025-05-09,C323,APAC,Product A,2666.97,3
2025-04-09,C17,Americas,Product C,1739.97,18
2025-06-22,C324,APAC,Product A,2113.6,1
2025-04-24,C116,Americas,Product B,4632.08,10
2025-07-22,C278,Americas,Product A,662.08,2
2025-08-25,C312,APAC,Product A,3736.22,19
2025-05-29,C109,EMEA,Product B,4278.47,7
2025-06-03,C279,Americas,Product A,3933.99,10
2025-03-25,C41,EMEA,Product A,3160.09,16
2025-05-27,C324,EMEA,Product B,1431.84,15
2025-07-14,C189,APAC,Product C,4261.22,4
2025-01-24,C181,EMEA,Product C,2820.47,13
2025-03-10,C313,EMEA,Product A,3944.96,6
2025-05-18,C317,APAC,Product C,1868.89,3
2025-06-28,C239,APAC,Product B,3792.76,9
2025-01-30,C206,APAC,Product A,1637.66,16
2025-02-16,C22,Americas,Product C,1492.2,8
2025-08-29,C202,EMEA,Product C,2950.24,2
2025-09-12,C10,EMEA,Product A,4785.0,17
2025-02-17,C357,APAC,Product A,1084.74,6
2025-08-29,C81,EMEA,Product A,1274.4,9
2025-03-29,C379,APAC,Product C,3714.47,6
2025-01-01,C126,APAC,Product B,3780.41,17
2025-09-08,C262,APAC,Product A,2054.04,3
2025-03-04,C192,Americas,Product C,2458.96,1
2025-09-28,C43,EMEA,Product B,572.28,3
2025-03-19,C247,Americas,Product B,4294.75,4
2025-08-04,C168,Americas,Product C,3677.87,19
2025-07-12,C240,APAC,Product B,619.93,3
2025-05-27,C89,EMEA,Product C,4457.03,4
2025-05-31,C328,APAC,Product B,3527.16,7
2025-07-25,C83,EMEA,Product C,4328.06,19
2025-07-29,C126,APAC,Product A,2969.86,11
2025-05-20,C334,EMEA,Product A,2437.43,5
2025-04-28,C368,APAC,Product A,1785.91,9
2025-01-19,C47,EMEA,Product C,754.64,7
2025-05-21,C14,Americas,Product C,3345.27,19
2025-05-08,C319,Americas,Product A,1963.64,10
2025-02-26,C17,APAC,Product B,2834.15,2
2025-01-06,C82,EMEA,Product B,2999.73,9
2025-08-07,C266,EMEA,Product C,1689.24,2
2025-07-27,C154,EMEA,Product B,3604.0,11
2025-08-07,C41,APAC,Product B,484.5,12
2025-03-25,C290,APAC,Product B,1703.31,3
2025-05-14,C352,APAC,Product B,2528.09,16
2025-08-21,C65,EMEA,Product C,3189.51,19
2025-06-03,C150,EMEA,Product A,4751.31,19
2025-02-17,C25,APAC,Product B,3313.42,13
2025-03-09,C385,Americas,Product A,2526.14,10
2025-03-14,C262,Americas,Product B,3827.34,16
2025-06-15,C178,APAC,Product B,3842.71,3
2025-09-01,C367,Americas,Product C,4132.35,15
2025-05-12,C248,EMEA,Product A,2472.73,17
2025-02-12,C168,EMEA,Product B,3653.9,7
2025-09-02,C225,Americas,Product C,632.77,14
2025-03-10,C61,APAC,Product B,781.37,18
2025-06-10,C138,EMEA,Product B,2174.9,18
2025-02-07,C174,EMEA,Product C,1774.87,3
2025-04-01,C209,EMEA,Product C,3968.34,9
2025-04-17,C353,EMEA,Product A,4393.37,5
2025-05-17,C58,APAC,Product C,2544.55,11
2025-05-03,C114,Americas,Product B,2747.44,11
2025-02-06,C150,Americas,Product B,4211.34,11
2025-07-05,C61,APAC,Product B,1657.1,11
2025-03-29,C3,Americas,Product C,1764.67,14
2025-08-30,C133,EMEA,Product B,1217.72,17
2025-07-21,C109,Americas,Product B,4467.61,15
2025-03-25,C140,EMEA,Product A,535.84,10
2025-01-23,C52,APAC,Product A,2092.05,13
2025-02-01,C177,Americas,Product A,1970.34,10
2025-04-07,C109,APAC,Product A,2267.29,3
2025-02-08,C87,APAC,Product B,4075.19,17
2025-03-17,C383,Americas,Product C,2365.32,9
2025-08-27,C372,EMEA,Product A,3748.68,15
2025-04-22,C85,APAC,Product A,3832.82,2
2025-05-14,C289,Americas,Product B,1226.13,17
2025-05-06,C122,APAC,Product B,4467.48,10
2025-04-25,C11,APAC,Product A,1453.52,14
2025-06-16,C118,APAC,Product B,1704.2,15
2025-06-01,C289,EMEA,Product A,2366.31,1
2025-01-19,C354,EMEA,Product C,3891.18,19
2025-05-21,C239,Americas,Product B,599.64,13
2025-02-17,C128,EMEA,Product A,2017.43,17
2025-03-12,C7,APAC,Product B,4530.54,17
2025-04-13,C171,EMEA,Product A,3251.01,3
2025-07-26,C380,Americas,Product C,3598.84,16
2025-01-25,C321,Americas,Product A,2910.45,16
2025-04-28,C147,Americas,Product B,2797.53,2
2025-09-28,C57,EMEA,Product A,2343.83,8
2025-05-26,C22,Americas,Product B,801.38,6
2025-07-23,C313,APAC,Product C,799.54,17
2025-06-22,C335,EMEA,Product A,4117.17,10
2025-08-09,C320,EMEA,Product C,2077.34,8
2025-02-28,C331,Americas,Product C,2162.67,11
2025-04-06,C256,APAC,Product C,4241.15,17
2025-06-08,C48,Americas,Product A,966.55,4
2025-05-16,C318,EMEA,Product B,4018.82,7
2025-07-28,C29,APAC,Product C,3292.13,7
2025-04-02,C215,APAC,Product B,3874.9,3
2025-03-05,C62,Americas,Product B,3104.63,10
2025-06-19,C8,EMEA,Product C,1719.24,8
2025-02-28,C94,APAC,Product A,1467.11,12
2025-05-18,C218,EMEA,Product C,3010.67,2
2025-06-27,C318,EMEA,Product B,2528.49,17
2025-03-03,C222,EMEA,Product C,3365.43,1
2025-06-22,C269,Americas,Product A,3625.88,4
2025-03-15,C279,EMEA,Product C,4197.42,6
2025-07-23,C22,APAC,Product A,2587.96,6
2025-04-06,C302,APAC,Product A,3335.18,18
2025-06-25,C232,APAC,Product B,4496.53,7
2025-04-14,C331,EMEA,Product B,4301.92,1
2025-07-01,C276,Americas,Product B,927.13,12
2025-04-01,C347,Americas,Product B,525.73,3
2025-05-23,C187,APAC,Product A,1085.36,19
2025-03-27,C356,APAC,Product B,4624.71,15
2025-09-13,C197,EMEA,Product C,4722.86,10
2025-01-25,C171,APAC,Product A,3905.29,2
2025-03-15,C211,APAC,Product A,1529.94,11
2025-04-20,C389,EMEA,Product A,3348.83,19
2025-05-29,C166,Americas,Product B,4119.86,14
2025-07-22,C55,Americas,Product A,3536.54,18
2025-03-16,C59,APAC,Product A,744.76,9
2025-07-01,C327,APAC,Product C,3865.07,4
2025-07-12,C209,APAC,Product B,1528.96,14
2025-05-22,C375,APAC,Product B,4005.96,11
2025-07-26,C166,Americas,Product B,3585.65,3
2025-06-05,C322,EMEA,Product B,4467.27,5
2025-08-18,C364,EMEA,Product B,3124.36,8
2025-05-30,C209,Americas,Product A,2405.01,16
2025-08-23,C155,APAC,Product A,4892.84,9
2025-06-28,C223,APAC,Product B,3610.45,8
2025-07-26,C380,Americas,Product B,1075.72,7
2025-04-29,C350,EMEA,Product A,4336.46,19
2025-01-11,C290,Americas,Product C,1448.57,18
2025-08-04,C387,APAC,Product C,1162.74,5
2025-05-06,C110,APAC,Product C,4092.32,8
2025-04-03,C49,APAC,Product B,1654.08,4
2025-05-05,C4,APAC,Product A,1265.52,18
2025-06-15,C278,Americas,Product C,1721.15,2
2025-01-31,C192,APAC,Product B,4117.12,6
2025-09-23,C112,EMEA,Product B,1902.6,17
2025-03-06,C106,EMEA,Product C,2280.69,2
2025-09-22,C371,APAC,Product A,3084.29,12
2025-04-16,C13,APAC,Product C,1068.6,17
2025-02-01,C82,Americas,Product B,1378.25,13
2025-07-27,C327,EMEA,Product B,4272.04,3
2025-02-17,C187,EMEA,Product C,3643.39,8
2025-08-17,C346,EMEA,Product A,3106.92,14
2025-04-05,C333,EMEA,Product C,4695.45,6
2025-07-10,C131,EMEA,Product A,1753.89,13
2025-09-03,C200,Americas,Product B,3217.33,8
2025-07-04,C256,Americas,Product C,4725.03,12
2025-06-26,C190,Americas,Product A,4081.67,9
2025-09-11,C388,EMEA,Product C,3150.2,13
2025-02-14,C205,Americas,Product B,740.82,17
2025-09-30,C279,APAC,Product B,2860.96,14
2025-09-21,C229,Americas,Product C,4587.96,17
2025-06-05,C210,Americas,Product C,2692.69,17
2025-01-13,C338,Americas,Product A,3686.55,13
2025-06-20,C337,APAC,Product A,704.54,8
2025-04-26,C53,EMEA,Product B,3980.99,1
2025-05-17,C331,Americas,Product A,4082.03,2
2025-07-27,C237,APAC,Product C,2595.57,14
2025-03-13,C42,Americas,Product A,3248.47,19
2025-05-19,C221,EMEA,Product C,3977.47,8
2025-02-25,C192,EMEA,Product B,1931.22,19
2025-07-19,C344,Americas,Product C,2383.62,17
2025-05-29,C359,Americas,Product C,686.75,17
2025-01-06,C38,EMEA,Product B,1830.45,5
2025-09-01,C164,Americas,Product B,4608.19,13
2025-02-27,C188,Americas,Product A,2060.99,14
2025-03-24,C184,APAC,Product C,1140.15,1
2025-07-29,C208,Americas,Product A,4709.68,18
2025-05-17,C142,APAC,Product C,1177.13,13
2025-01-25,C118,Americas,Product C,1609.96,10
2025-03-14,C152,Americas,Product B,1297.37,5
2025-07-14,C105,Americas,Product A,530.95,12
2025-06-24,C140,EMEA,Product C,2105.46,4
2025-03-28,C66,APAC,Product A,2480.26,3
2025-05-29,C372,EMEA,Product A,4201.23,6
2025-09-10,C302,EMEA,Product B,1116.9,5
2025-03-11,C91,Americas,Product C,568.3,18
2025-05-29,C192,Americas,Product B,2854.14,3
2025-02-09,C200,EMEA,Product A,4741.97,11
2025-03-02,C311,Americas,Product B,3095.86,5
2025-02-25,C73,APAC,Product B,1466.13,16
2025-01-02,C108,Americas,Product C,3464.23,12
2025-03-31,C381,Americas,Product C,3025.65,9
2025-04-13,C162,Americas,Product A,1580.32,12
2025-02-09,C191,Americas,Product A,1637.86,10
2025-07-01,C166,Americas,Product C,4193.13,3
2025-07-27,C90,EMEA,Product C,733.04,13
2025-05-25,C163,Americas,Product B,4608.02,14
2025-01-14,C283,EMEA,Product A,3094.13,13
2025-08-29,C197,APAC,Product C,575.4,17
2025-08-05,C20,EMEA,Product C,2640.18,6
2025-07-17,C273,EMEA,Product B,4870.18,14
2025-01-13,C63,APAC,Product C,2805.35,11
2025-08-27,C100,EMEA,Product A,3417.06,3
2025-05-02,C327,Americas,Product A,2471.8,11
2025-02-19,C128,APAC,Product A,2892.47,14
2025-08-27,C190,APAC,Product C,631.2,4
2025-08-25,C280,Americas,Product C,1541.21,15
2025-06-20,C264,APAC,Product C,1492.01,7
2025-04-13,C286,EMEA,Product A,1785.65,10
2025-08-18,C60,EMEA,Product A,4014.34,2
2025-06-20,C390,Americas,Product C,4248.18,14
2025-04-18,C106,EMEA,Product C,2752.15,18
2025-09-28,C212,EMEA,Product A,1888.11,6
2025-04-22,C139,Americas,Product C,1723.99,11
2025-04-06,C389,Americas,Product A,3777.67,6
2025-01-22,C267,APAC,Product B,4024.84,13
2025-09-08,C87,Americas,Product A,3215.88,14
2025-08-13,C279,EMEA,Product C,4723.38,10
2025-03-24,C256,Americas,Product A,1882.47,2
2025-08-25,C206,EMEA,Product C,3907.77,10
2025-04-04,C355,APAC,Product A,735.76,16
2025-08-14,C214,APAC,Product C,606.68,13
2025-07-28,C298,APAC,Product B,2801.45,18
2025-02-23,C187,APAC,Product A,543.59,16
2025-09-19,C304,Americas,Product C,1878.95,10
2025-03-17,C315,EMEA,Product C,528.16,15
2025-03-13,C63,Americas,Product C,2809.32,8
2025-01-12,C253,EMEA,Product C,4125.42,17
2025-01-08,C76,Americas,Product B,2018.54,5
2025-05-31,C180,APAC,Product B,3482.58,5
2025-07-14,C275,EMEA,Product C,2884.73,13
2025-04-16,C285,APAC,Product A,3920.72,6
2025-06-13,C356,EMEA,Product B,755.06,13
2025-02-03,C356,APAC,Product B,4892.15,15
2025-08-19,C239,APAC,Product B,949.44,15
2025-05-28,C343,EMEA,Product B,2286.46,11
2025-06-14,C77,APAC,Product A,4953.9,10
2025-05-17,C159,APAC,Product C,1027.76,3
2025-07-08,C322,EMEA,Product C,2604.57,10
2025-05-10,C16,EMEA,Product A,2753.2,14
2025-09-02,C341,EMEA,Product A,1081.29,4
2025-04-05,C321,EMEA,Product C,4963.83,15
2025-06-30,C260,Americas,Product B,3211.11,12
2025-01-19,C195,APAC,Product B,3532.28,12
2025-07-14,C305,EMEA,Product A,4747.68,16
2025-07-01,C96,EMEA,Product B,1145.28,10
2025-08-13,C303,EMEA,Product A,3435.06,5
2025-09-03,C242,APAC,Product B,629.42,11
2025-02-10,C12,Americas,Product B,3173.64,8
2025-03-14,C226,EMEA,Product A,3302.3,16
2025-02-08,C164,EMEA,Product A,3527.81,2
2025-06-08,C12,Americas,Product B,726.88,5
2025-06-05,C394,APAC,Product C,2751.25,14
2025-05-26,C332,APAC,Product B,4627.71,6
2025-02-05,C336,Americas,Product B,2864.62,4
2025-08-05,C18,APAC,Product A,3558.35,6
2025-07-14,C187,APAC,Product A,1723.8,5
2025-05-29,C206,EMEA,Product B,2490.65,6
2025-03-28,C15,EMEA,Product C,1068.22,12
2025-06-18,C283,EMEA,Product B,1932.18,8
2025-09-13,C245,Americas,Product C,4510.4,3
2025-09-30,C288,EMEA,Product B,558.04,8
2025-09-08,C326,Americas,Product A,2815.08,2
2025-08-07,C343,APAC,Product C,2660.21,11
2025-02-23,C16,EMEA,Product A,894.42,3
2025-01-20,C111,EMEA,Product A,1940.12,1
2025-07-13,C112,EMEA,Product B,3165.36,19
2025-06-10,C364,EMEA,Product C,3499.78,12
2025-07-31,C243,Americas,Product A,4118.43,19
2025-04-12,C188,APAC,Product C,1339.88,15
2025-02-12,C115,APAC,Product B,2856.04,11
2025-03-18,C268,EMEA,Product C,4245.88,15
2025-09-24,C98,EMEA,Product C,4696.45,11
2025-08-18,C328,EMEA,Product A,4896.64,15
2025-09-20,C396,EMEA,Product A,4984.55,6
2025-05-20,C309,EMEA,Product A,2883.71,16
2025-09-26,C116,Americas,Product B,1863.58,4
2025-03-16,C11,Americas,Product C,2543.83,9
2025-08-03,C367,Americas,Product B,3130.44,19
2025-06-13,C273,APAC,Product C,3461.46,3
2025-07-27,C110,APAC,Product A,4426.95,19
2025-04-16,C244,EMEA,Product A,2489.15,6
2025-03-28,C210,EMEA,Product C,3419.44,17
2025-06-18,C381,APAC,Product A,3208.13,18
2025-08-18,C188,Americas,Product A,1070.71,2
2025-01-04,C260,Americas,Product C,3641.89,1
2025-03-12,C8,EMEA,Product A,943.67,19
2025-09-01,C377,APAC,Product C,3167.47,18
2025-06-05,C187,APAC,Product C,1181.5,4
2025-01-17,C39,EMEA,Product B,3898.1,9
2025-05-12,C108,APAC,Product B,2645.77,12
2025-08-10,C253,EMEA,Product B,1746.81,1
2025-03-28,C200,APAC,Product B,3749.3,19
2025-04-11,C249,EMEA,Product B,4711.72,10
2025-02-02,C393,APAC,Product B,3280.69,12
2025-09-04,C271,APAC,Product C,1094.81,2
2025-06-29,C135,APAC,Product B,1071.93,11
2025-07-29,C364,EMEA,Product A,4574.92,11
2025-03-09,C22,APAC,Product A,2765.96,2
2025-06-21,C185,Americas,Product B,4029.82,16
2025-06-16,C265,EMEA,Product C,3315.43,13
2025-05-30,C53,APAC,Product C,4044.84,10
2025-09-08,C123,EMEA,Product C,3313.98,15
2025-09-23,C396,APAC,Product C,3191.04,15
2025-03-18,C122,Americas,Product C,2222.53,15
2025-06-28,C16,APAC,Product A,2989.81,13
2025-07-14,C327,Americas,Product B,4819.06,15
2025-04-12,C1,Americas,Product B,2935.72,10
2025-07-27,C12,Americas,Product A,847.34,17
2025-07-07,C377,APAC,Product B,963.79,11
2025-05-14,C190,EMEA,Product C,711.38,13
2025-02-12,C319,EMEA,Product B,3525.75,19
2025-02-25,C220,EMEA,Product C,2361.55,1
2025-03-09,C392,APAC,Product B,686.43,6
2025-04-04,C118,EMEA,Product A,936.35,18
2025-03-07,C319,EMEA,Product A,2637.9,12
2025-04-24,C35,EMEA,Product C,4020.92,7
2025-01-26,C216,Americas,Product B,3786.1,9
2025-07-12,C275,EMEA,Product C,3255.24,18
2025-03-17,C28,Americas,Product C,2174.54,17
2025-02-06,C168,EMEA,Product B,3435.24,16
2025-05-06,C28,EMEA,Product B,766.3,16
2025-06-22,C85,APAC,Product C,4771.73,8
2025-03-26,C115,Americas,Product A,2094.7,11
2025-06-07,C225,Americas,Product B,3090.17,7
2025-03-29,C50,Americas,Product C,2096.74,16
2025-05-14,C287,APAC,Product A,3053.26,8
2025-04-22,C101,APAC,Product A,1099.32,17
2025-01-28,C297,EMEA,Product A,1935.7,6
2025-09-06,C142,APAC,Product B,364.65,2
2025-06-17,C152,APAC,Product A,2622.42,19
2025-05-26,C35,Americas,Product A,1064.19,1
2025-06-02,C345,APAC,Product B,3097.03,16
2025-08-14,C16,EMEA,Product C,2433.53,19
2025-05-09,C236,APAC,Product A,1709.59,8
2025-02-03,C122,EMEA,Product A,3145.96,6
2025-02-17,C30,APAC,Product C,1273.23,18
2025-03-29,C4,EMEA,Product A,3221.78,8
2025-01-09,C272,APAC,Product B,4697.39,15
2025-04-09,C276,EMEA,Product A,2563.33,15
2025-05-26,C109,Americas,Product A,4692.83,10
2025-07-08,C366,APAC,Product C,721.49,9
2025-04-27,C397,APAC,Product A,1121.56,4
2025-05-21,C73,EMEA,Product B,4602.77,7
2025-05-10,C320,EMEA,Product C,3291.67,7
2025-05-31,C223,EMEA,Product B,4018.51,18
2025-08-24,C13,APAC,Product A,3522.69,7
2025-08-08,C99,APAC,Product B,1290.8,18
2025-03-16,C315,EMEA,Product A,1545.01,19
2025-05-24,C217,Americas,Product A,2166.04,12
2025-02-04,C100,Americas,Product A,3459.72,7
2025-01-30,C232,APAC,Product A,4564.62,19
2025-03-13,C191,APAC,Product C,4439.7,13
2025-01-07,C6,Americas,Product B,1731.64,18
2025-08-03,C337,Americas,Product B,1992.28,14
2025-06-01,C284,APAC,Product C,1039.79,3
2025-03-16,C176,Americas,Product B,2504.34,7
2025-08-10,C224,Americas,Product C,4755.87,7
2025-04-19,C196,Americas,Product C,868.85,3
2025-09-03,C219,APAC,Product C,3728.59,16
2025-08-18,C331,APAC,Product C,1257.25,10
2025-06-27,C383,EMEA,Product A,2800.01,17
2025-08-15,C99,Americas,Product C,3692.25,14
2025-09-10,C24,Americas,Product C,4456.76,18
2025-02-19,C70,APAC,Product B,712.39,15
2025-02-19,C47,EMEA,Product C,1619.56,13
2025-07-08,C269,APAC,Product B,2761.09,1
2025-02-03,C98,EMEA,Product B,2048.41,18
2025-07-11,C347,EMEA,Product B,784.08,2
2025-07-28,C93,EMEA,Product A,3179.15,3
2025-09-29,C336,Americas,Product A,1118.13,2
2025-05-12,C81,EMEA,Product B,3858.63,7
2025-03-10,C201,Americas,Product C,746.3,5
2025-07-04,C320,APAC,Product C,4617.51,2
2025-06-06,C327,APAC,Product B,4442.87,1
2025-04-07,C171,Americas,Product A,2069.74,1
2025-04-16,C290,APAC,Product B,986.13,18
2025-02-25,C113,EMEA,Product B,2534.91,5
2025-06-20,C146,EMEA,Product B,4448.53,19
2025-09-07,C146,EMEA,Product C,4136.31,10
2025-09-20,C68,Americas,Product B,4021.25,14
2025-02-21,C334,Americas,Product A,3678.67,9
2025-09-08,C179,APAC,Product B,933.84,6
2025-05-08,C65,Americas,Product C,502.69,17
2025-01-24,C319,EMEA,Product C,1342.06,3
2025-03-03,C126,EMEA,Product B,4898.73,19
2025-02-11,C247,APAC,Product C,2026.95,17
2025-07-26,C375,Americas,Product B,3730.7,19
2025-02-26,C385,APAC,Product C,3923.99,6
2025-06-28,C379,EMEA,Product A,4368.4,8
2025-01-26,C192,EMEA,Product A,4263.89,11
2025-09-30,C181,Americas,Product C,4913.57,7
2025-04-18,C206,APAC,Product B,4786.33,14
2025-01-16,C125,APAC,Product C,3654.21,17
2025-05-20,C239,Americas,Product A,3404.9,6
2025-07-30,C23,EMEA,Product A,1336.83,13
2025-02-13,C109,Americas,Product A,693.95,5
2025-05-10,C294,Americas,Product A,2786.64,16
2025-06-03,C34,Americas,Product C,1364.07,1
2025-06-18,C32,EMEA,Product C,4493.61,18
2025-02-12,C180,APAC,Product A,3028.39,6
2025-04-13,C228,EMEA,Product B,3184.1,17
2025-04-07,C307,APAC,Product C,3459.94,12
2025-02-25,C284,EMEA,Product C,3916.9,17
2025-07-06,C114,Americas,Product B,2202.01,7
2025-01-13,C203,APAC,Product C,2355.65,10
2025-01-25,C41,EMEA,Product C,891.82,13
2025-04-30,C352,EMEA,Product A,4320.16,9
2025-09-30,C203,APAC,Product B,855.64,18
2025-07-02,C274,APAC,Product B,1743.31,10
2025-07-31,C14,Americas,Product B,1405.69,17
2025-06-06,C376,APAC,Product B,2759.04,15
2025-04-17,C271,APAC,Product A,1656.78,5
2025-09-04,C154,Americas,Product B,2406.97,14
2025-04-02,C298,EMEA,Product A,1356.52,19
2025-09-30,C131,APAC,Product A,1904.86,11
2025-02-18,C356,Americas,Product C,4935.96,7
2025-02-15,C129,Americas,Product A,3851.71,17
2025-01-25,C348,EMEA,Product B,3125.4,6
2025-05-28,C154,APAC,Product A,1486.07,14
2025-07-18,C63,EMEA,Product A,2671.71,3
2025-03-09,C108,Americas,Product C,3259.18,17
2025-05-20,C216,Americas,Product A,3682.76,2
2025-08-24,C87,APAC,Product B,359.63,15
2025-07-24,C130,EMEA,Product B,1122.66,14
2025-07-02,C78,Americas,Product B,4349.98,16
2025-06-11,C192,Americas,Product B,807.98,4
2025-01-18,C373,APAC,Product C,3263.6,19
2025-03-12,C155,EMEA,Product C,2030.02,11
2025-05-15,C387,Americas,Product C,1733.54,5
2025-01-23,C93,Americas,Product A,3358.96,6
2025-01-17,C328,EMEA,Product A,4264.39,10
2025-02-04,C140,APAC,Product C,3736.6,6
2025-04-29,C145,APAC,Product A,4197.39,3
2025-08-11,C397,EMEA,Product C,3202.62,2
2025-04-16,C197,Americas,Product A,4864.18,19
2025-05-10,C392,APAC,Product B,3162.73,19
2025-09-24,C2,EMEA,Product C,1619.69,8
2025-09-07,C212,APAC,Product A,3776.06,16
2025-01-08,C14,Americas,Product B,2463.11,16
2025-08-30,C167,APAC,Product A,1115.8,7
2025-05-09,C44,Americas,Product B,665.21,12
2025-05-25,C266,EMEA,Product B,2682.58,8
2025-09-05,C289,APAC,Product A,1564.74,18
2025-08-08,C110,APAC,Product B,826.39,10
2025-02-01,C226,Americas,Product A,1036.45,8
2025-03-05,C18,EMEA,Product A,4297.97,15
2025-08-17,C246,APAC,Product C,4373.6,18
2025-04-20,C309,EMEA,Product A,4481.64,10
2025-06-26,C161,Americas,Product B,3040.88,15
2025-01-13,C229,Americas,Product B,3338.47,19
2025-09-08,C34,APAC,Product A,930.38,8
2025-01-18,C182,Americas,Product A,1240.7,13
2025-09-16,C255,Americas,Product C,960.65,12
2025-04-18,C258,Americas,Product A,4373.01,5
2025-03-29,C188,APAC,Product C,3117.75,9
2025-02-01,C330,APAC,Product A,3419.07,13
2025-06-18,C248,APAC,Product B,4302.37,7
2025-02-09,C240,EMEA,Product C,1854.35,4
2025-07-17,C151,EMEA,Product C,3631.08,16
2025-08-25,C151,APAC,Product C,4312.71,16
2025-07-08,C300,Americas,Product C,594.54,12
2025-03-31,C12,Americas,Product A,890.18,5
2025-09-01,C366,EMEA,Product C,1101.63,2
2025-04-13,C42,Americas,Product B,2135.32,6
2025-06-30,C256,APAC,Product A,3943.92,19
2025-03-15,C261,APAC,Product C,3823.46,19
2025-07-01,C336,APAC,Product B,2953.96,8
2025-08-03,C61,EMEA,Product A,2455.39,18
2025-03-04,C260,EMEA,Product B,3902.87,9
2025-09-12,C336,EMEA,Product C,1812.62,12
2025-04-26,C352,APAC,Product B,2162.09,17
2025-09-08,C246,APAC,Product C,3097.47,7
2025-03-31,C132,EMEA,Product B,4080.47,17
2025-02-28,C49,EMEA,Product C,1653.86,8
2025-09-04,C168,Americas,Product C,2157.13,16
2025-02-20,C380,EMEA,Product C,4594.69,16
2025-07-04,C195,Americas,Product C,2496.04,17
2025-04-24,C76,Americas,Product C,2420.86,4
2025-02-13,C84,APAC,Product C,1213.02,15
2025-05-31,C145,Americas,Product A,2307.64,18
2025-02-06,C206,Americas,Product B,3267.79,4
2025-01-19,C117,EMEA,Product C,542.95,4
2025-02-03,C42,Americas,Product C,4946.56,9
2025-08-19,C128,Americas,Product B,1646.37,19
2025-07-12,C30,Americas,Product C,3361.6,17
2025-09-22,C308,APAC,Product B,662.97,8
2025-06-15,C161,EMEA,Product C,4025.76,13
2025-04-07,C378,EMEA,Product C,2909.94,12
2025-09-23,C219,EMEA,Product A,4522.7,16
2025-08-26,C156,EMEA,Product B,1754.12,5
2025-04-30,C93,EMEA,Product C,1771.48,19
2025-07-12,C233,EMEA,Product B,3103.44,8
2025-06-02,C172,EMEA,Product B,787.55,13
2025-07-03,C373,Americas,Product C,2268.09,13
2025-03-28,C211,Americas,Product A,4148.08,7
2025-04-28,C329,APAC,Product B,4740.67,17
2025-09-15,C373,EMEA,Product C,3799.22,7
2025-03-22,C197,Americas,Product A,750.68,12
2025-07-15,C152,EMEA,Product A,1722.49,14
2025-05-26,C17,APAC,Product C,3251.04,11
2025-04-09,C252,APAC,Product A,2061.32,9
2025-09-28,C283,APAC,Product A,2812.4,19
2025-03-17,C129,Americas,Product A,1509.72,10
2025-02-16,C342,APAC,Product B,1319.28,18
2025-01-27,C82,Americas,Product C,1127.53,12
2025-03-13,C38,EMEA,Product B,3469.97,9
2025-07-20,C82,APAC,Product C,3198.19,5
2025-08-08,C204,EMEA,Product C,4849.8,2
2025-08-23,C381,APAC,Product C,1730.64,6
2025-03-09,C185,Americas,Product A,2090.63,12
2025-04-16,C380,APAC,Product B,530.58,12
2025-05-26,C122,Americas,Product C,3094.45,17
2025-07-15,C252,EMEA,Product A,3721.93,7
2025-04-29,C314,APAC,Product B,3182.64,19
2025-02-13,C3,EMEA,Product B,4297.16,10
2025-02-20,C7,APAC,Product A,2065.2,13
2025-01-04,C211,APAC,Product A,1720.14,5
2025-08-07,C4,EMEA,Product A,2259.13,3
2025-09-16,C310,EMEA,Product A,806.17,3
2025-02-25,C334,EMEA,Product A,4362.45,13
2025-06-04,C258,EMEA,Product A,774.07,13
2025-06-29,C22,APAC,Product C,4398.05,15
2025-04-17,C396,Americas,Product C,4172.42,5
2025-03-25,C181,Americas,Product A,1513.22,13
2025-09-25,C40,EMEA,Product B,1203.63,16
2025-05-08,C218,APAC,Product C,1673.19,11
2025-04-27,C67,EMEA,Product B,3715.07,8
2025-01-31,C70,APAC,Product C,1834.0,9
2025-01-20,C396,APAC,Product B,2507.77,7
2025-02-08,C91,Americas,Product C,1235.99,14
2025-03-11,C335,APAC,Product B,3327.83,17
2025-03-13,C239,EMEA,Product A,2562.64,5
2025-06-15,C320,APAC,Product A,2457.57,10
2025-03-20,C16,APAC,Product B,1491.47,6
2025-06-12,C169,EMEA,Product B,2876.85,16
2025-04-02,C189,Americas,Product A,3840.34,13
2025-05-08,C38,EMEA,Product C,1670.22,5
2025-08-14,C147,Americas,Product B,2781.5,9
2025-03-05,C39,APAC,Product A,1267.71,4
2025-01-03,C97,Americas,Product A,4688.03,6
2025-07-22,C102,Americas,Product A,2335.53,14
2025-03-07,C123,APAC,Product C,3564.29,1
2025-04-09,C43,EMEA,Product C,3955.44,6
2025-03-25,C126,APAC,Product C,936.58,12
2025-03-10,C189,Americas,Product B,2610.61,10
2025-04-24,C326,APAC,Product B,4691.66,16
2025-06-26,C189,Americas,Product A,2098.78,13
2025-08-18,C254,APAC,Product B,1152.3,15
2025-05-03,C47,APAC,Product A,1128.62,13
2025-07-27,C155,EMEA,Product A,4412.09,6
2025-03-31,C217,APAC,Product C,1117.52,11
2025-09-21,C21,EMEA,Product C,1366.22,8
2025-09-05,C249,APAC,Product B,1935.54,16
2025-09-22,C80,APAC,Product B,2333.42,4
2025-03-25,C232,APAC,Product A,756.51,16
